time,u_var,v_var,w_var,u,v,w,Tau,H,LE,wind_speed,wind_dir,ust,TKE,L,(z-d)/L,Bowen_ratio,sonic_temperature,temp,pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,q_old,q,theta,ts_std (k^2),theta_std
15:30,5.5042411415205800,2.6901679312569800,0.28334693038315600,2.1370783819785300,1.31401356135299E-13,-1.85046738460436E-15,0.22679867791964700,209.94899254951800,175.45465481439300,2.1370783819785300,268.06210104244400,0.48388649551379000,4.4232994204494500,-39.861111774999100,-3.33658531028273E-02,1.1965997298368400,285.45480694664900,285.28056623400900,79375.040879516000,0.96862018479567700,1006.3973198019800,2.98994651046145E-02,0.25529639939609000,1.16000748002312E-03,152.72302611170500,1410.3793898111700,1.19758755622856E-03,1.19758755622856,304.763234885721,1.1213992066932100,1.131281041636
16:00,2.4148824519729800,1.4971578096043600,0.17256295329625400,0.43781789444424900,-1.79082203997396E-13,-3.27570769990325E-15,8.81490642371424E-02,152.26243938580700,143.51281503356700,0.43781789444424900,166.92149109724900,0.30182103479018000,2.0773120141982500,-13.338492112585400,-9.97114208093351E-02,1.0609675473942400,285.73665890206200,285.54077374138600,79375.040879516000,0.96765088652285300,1006.5298401829200,2.99289871953289E-02,0.20887134471939300,1.30161315098573E-03,171.52268272434000,1434.7278205699800,1.34512681083044E-03,1.34512681083044,305.041212747082,0.94781085747189900,1.040042835307
16:30,2.6791318134620300,1.5872676657528100,0.17137870718261700,0.56030369108100600,-9.15993931591518E-14,-6.07562531417143E-16,9.61119792834976E-02,130.45844922072900,121.46124745356900,0.56030369108100600,286.96138621238700,0.31518812528039800,2.4653009658325900,-17.729000948424100,-7.50183275340296E-02,1.0740746695409900,285.79105957709400,285.60137445817100,79375.040879516000,0.96747071255436400,1006.4942333016400,2.99346852990049E-02,0.17678734049267800,1.25991317899441E-03,166.06282647816200,1440.4526165149000,1.30227526543716E-03,1.30227526543716,305.105952069243,0.78064610605661900,0.943881525456
17:00,5.8614559211130100,4.2939540314213100,0.27783499278100300,3.7280164807452000,-9.90010495177868E-14,1.09542759623105E-14,0.24386782324834400,171.42263836698400,129.20049412330600,3.7280164807452000,284.50203240370300,0.50192511544365000,5.2907824401737100,-54.487733907394800,-2.44091633955711E-02,1.3267955322476000,285.63273743014900,285.43681181688400,79375.040879516000,0.96800287392144200,1006.5282935482800,2.99181021222894E-02,0.18802216432217600,1.30282985938505E-03,171.62050912146400,1424.9547361679900,1.34589461920418E-03,1.34589461920418,304.930150949798,0.78336743889659900,0.945525279979
17:30,9.9068017757039300,6.6217566062477100,0.33953732145936100,5.3997415519854000,2.42323470738969E-13,-5.67215437736252E-15,0.17664879007158900,139.86205656987700,93.750902523441700,5.3997415519854000,259.04573576194300,0.42702473952874800,8.5995328410952000,-41.125550129198500,-3.23399929197718E-02,1.4918475748530000,285.41600119188100,285.21429418242300,79375.040879516000,0.96873411521431200,1006.5587224515100,2.98954004636195E-02,0.13640417162947600,1.34333435351664E-03,176.81817209417200,1404.2324636877800,1.38669045759729E-03,1.38669045759729,304.692436916232,0.45791601505663500,0.722908453389
18:00,6.1661260337646800,5.6622168973420100,0.30008598136657900,3.6192466552440200,-7.86106091194005E-14,-8.36376611392564E-15,0.17891787206358600,121.38982589817800,89.834823445224700,3.6192466552440200,269.23199536515600,0.42995113315744300,6.1840016949531800,-48.367619127206000,-2.74977355511778E-02,1.3512557963916300,285.66536962593900,285.42963428987700,79375.040879516000,0.96786665666643700,1006.7638026695100,2.99215201246337E-02,0.13073341376903900,1.56736800895534E-03,206.46262664139400,1424.2765209736300,1.61940490268952E-03,1.61940490268952,304.922483247865,0.41711096080267000,0.689947726726
18:30,9.0962774912790300,4.7309182684488900,0.38208012250272000,5.5120331958277600,-1.72733186748627E-13,-2.29457493373684E-14,0.21782173859909200,111.48073095528000,83.824197750919600,5.5120331958277600,261.90490696079100,0.47424821004245600,7.4154363829208700,-70.681409441912900,-1.88168290714833E-02,1.3299349584775200,285.48246668370600,285.23351481670000,79375.040879516000,0.96847813298389600,1006.8389586170300,2.99023622754549E-02,0.12196342319836200,1.65742725910592E-03,218.17571355594600,1406.0049053534800,1.71137292898845E-03,1.71137292898845,304.712970185484,0.25251332810174100,0.536824761496
19:00,7.9447100272948600,6.0873936699869900,0.36398009164430100,6.9842301152001500,-2.32411797071281E-13,2.04726977573074E-14,0.25239399905093100,74.524917925463900,64.026026918303900,6.9842301152001500,249.32900718334600,0.51039791047977700,7.2740364229741300,-131.80163349762400,-1.00909219765017E-02,1.1639784867575200,285.36754805331800,285.10684002721100,79375.040879516000,0.96886049791660800,1006.9066918179400,2.98903253242614E-02,9.31459552458498E-02,1.73715206964813E-03,228.56873069825500,1394.3124382816100,1.79298472110651E-03,1.79298472110651,304.57764439329,0.13659585032785800,0.394829087277
19:30,7.2211430066299800,4.7637135707960500,0.35541645189004500,8.6851409667466000,-4.14278752976141E-14,2.5199629837814E-15,0.12530695882647700,36.174659705873400,58.297854183674700,8.6851409667466000,249.61073178745400,0.35952401366800900,6.2059926921029200,-94.901809220234500,-1.40144851918842E-02,0.62051442908860100,285.19769264178800,284.93560911014400,79375.040879516000,0.96943653500867600,1006.9121995722000,2.9872534115894E-02,8.47986076558193E-02,1.74840569186536E-03,229.91127859576900,1378.6456492490400,1.80352774908542E-03,1.80352774908542,304.394719601438,4.24076946310412E-02,0.219994953639
20:00,6.4777724436497000,4.5943324236613900,0.32114688331416900,7.6046564970959800,5.11648954784307E-13,1.90941845003487E-14,0.20151647839949200,-13.975050676489800,42.388996816390100,7.6046564970959800,248.01251404906400,0.45574937545539600,5.7857994675415400,500.41126245480900,2.65781388187703E-03,-0.32968580825404800,284.97284631602000,284.69883729941600,79375.040879516000,0.97019358939690800,1006.9794399786800,2.9848982980276E-02,6.1643987534686E-02,1.8309116375307E-03,240.56053515603700,1357.2356729039300,1.88716113726214E-03,1.88716113726214,304.141777930999,1.34567294174129E-02,0.123925347907
20:30,6.6483637679111400,4.5006024355205500,0.30688690419783100,6.7372588646144300,1.18753255072426E-13,-5.22872643052354E-15,0.13264998405229200,-27.981502703627000,38.666834994622500,6.7372588646144300,239.10799950106900,0.36970272064165800,5.9133528971009200,133.40924224775300,9.96932429561419E-03,-0.72365640237993400,284.87930175399800,284.60857749130700,79375.040879516000,0.97051423324313700,1006.9585532935500,2.98391848185361E-02,5.62261881824728E-02,1.81013484183842E-03,237.75530959062200,1349.1526488882500,1.86512961874815E-03,1.86512961874815,304.045354008883,2.36635136441591E-02,0.164334974678
21:00,7.3705426078111900,4.8634804713797000,0.26086534160986200,3.4093376551921700,2.65178201597254E-13,1.16088550413402E-14,0.15235145759984200,-29.137973187129900,22.811350613843700,3.4093376551921700,259.12733588401100,0.39605352847283400,6.5000960838061900,157.50945177060400,8.44393771325549E-03,-1.2773453742562200,284.65652010854100,284.37623511283900,79375.040879516000,0.97126746230873600,1007.0119766559000,2.98158499442506E-02,3.31630391767154E-02,1.87704728554831E-03,246.34275636157600,1328.5371947920700,1.93257507163527E-03,1.93257507163527,303.797144269967,4.24350521113594E-02,0.220065902288
21:30,9.4035312969953300,5.5858567654959500,0.37017554547637200,7.0563712781833700,-2.30094242635541E-14,-6.37712716190083E-15,0.26284933465877200,-39.463659702181200,36.948591589355000,7.0563712781833700,225.09502143383100,0.52022632706016100,7.9191985622338900,263.55932238693300,5.0463022440444E-03,-1.0680693905948700,284.66884917153300,284.39614576961200,79375.040879516000,0.97123031279230800,1006.9671475844900,2.98171413304166E-02,5.37167214489206E-02,1.82607622368034E-03,239.67013129205800,1330.2940797576400,1.88016807098034E-03,1.88016807098034,303.818414685428,3.79183817448386E-02,0.208024881909
22:00,6.1131871209320000,6.9295125878207100,0.27352782251812400,3.6868243056959900,3.04036105341978E-14,1.42557970805748E-14,0.26801252523223900,-39.023739038993300,28.059722486767400,3.6868243056959900,217.29783436246600,0.52523412625188500,6.7730758522376700,274.30438351113800,4.84862831200799E-03,-1.3907385954154200,284.58439646021500,284.30531311118200,79375.040879516000,0.97151434780963400,1007.0037813018900,2.98082954786965E-02,4.07903268087792E-02,1.86994138244541E-03,245.34897901754700,1322.3005523829800,1.92476970274434E-03,1.92476970274434,303.72137879132,4.90744137005619E-02,0.236656232689
22:30,3.2718967943306400,2.8508784321088500,0.16119934597434300,3.2089454759608600,4.47553850579295E-14,-1.14491578154858E-14,0.10967559814311800,-33.985173099791300,23.863698637973700,3.2089454759608600,203.71476613214300,0.33594601650947700,3.1534048169503900,82.418164205716400,1.61372194202277E-02,-1.4241368706237200,284.50412866083800,284.22267238089900,79375.040879516000,0.97178685454875900,1007.0167035208100,2.97998879682672E-02,3.46878342030177E-02,1.88691817900716E-03,247.50448099864500,1315.0652698762800,1.94169963318071E-03,1.94169963318071,303.633094276791,6.04395693167358E-02,0.262634072078
23:00,0.93752025257941600,1.8576266812458500,6.72138533668827E-02,2.1992662830250600,-2.54604599056634E-14,4.59245537117578E-15,6.83121939203278E-02,-24.262633619409600,17.080977618728200,,223.54362462424900,0.26507223492109900,1.4360364285980300,56.709709824935600,2.3452773856642E-02,-1.4204475973791600,284.37400570339600,284.09287190408500,79375.040879516000,0.97223164737453400,1007.0128957923800,2.97862584663963E-02,2.4825508421905E-02,1.88648042192793E-03,247.33405576025700,1303.7721296191200,1.94036105183603E-03,1.94036105183603,303.494429334675,0.10198382137382000,0.341158367395
